variable,tipo de variable,
"Tariff.rate,.most.favored.nation,.weighted.mean,.primary.products....",Trade,
Taxes.on.exports....of.tax.revenue.,Trade,
"Time.to.export,.border.compliance..hours.",Trade,
"Time.to.export,.documentary.compliance..hours.",Trade,
"Time.to.import,.border.compliance..hours.",Trade,
"Time.to.import,.documentary.compliance..hours.",Trade,
Trade....of.GDP.,Trade,
Trade.in.services....of.GDP.,Trade,
Transport.services....of.commercial.service.exports.,Trade,
Transport.services....of.commercial.service.imports.,Trade,
"Transport.services....of.service.exports,.BoP.",Trade,
"Transport.services....of.service.imports,.BoP.",Trade,
Travel.services....of.commercial.service.exports.,Trade,
Travel.services....of.commercial.service.imports.,Trade,
"Travel.services....of.service.exports,.BoP.",Trade,
"Travel.services....of.service.imports,.BoP.",Trade,
,,
,,
,,
"Access.to.electricity,.urban....of.urban.population.",Urban.Development,
"Mortality.caused.by.road.traffic.injury..per.100,000.population.",Urban.Development,
"PM2.5.air.pollution,.mean.annual.exposure..micrograms.per.cubic.meter.",Urban.Development,
"PM2.5.air.pollution,.population.exposed.to.levels.exceeding.WHO.guideline.value....of.total.",Urban.Development,
Population.density..people.per.sq..km.of.land.area.,Urban.Development,
Population.in.largest.city,Urban.Development,
Population.in.the.largest.city....of.urban.population.,Urban.Development,
Population.in.urban.agglomerations.of.more.than.1.million,Urban.Development,
Population.in.urban.agglomerations.of.more.than.1.million....of.total.population.,Urban.Development,
Population.living.in.slums....of.urban.population.,Urban.Development,
Pump.price.for.diesel.fuel..US$.per.liter.,Urban.Development,
Pump.price.for.gasoline..US$.per.liter.,Urban.Development,
Urban.land.area..sq..km.,Urban.Development,
Urban.land.area.where.elevation.is.below.5.meters....of.total.land.area.,Urban.Development,
Urban.land.area.where.elevation.is.below.5.meters..sq..km.,Urban.Development,
Urban.population,Urban.Development,
Urban.population....of.total.population.,Urban.Development,
Urban.population.growth..annual...,Urban.Development,
Urban.population.living.in.areas.where.elevation.is.below.5.meters....of.total.population.,Urban.Development,
